user_id,campaign_type,event_name,event_time
user_966,loan,click_compare,2024-06-25 17:31:02
user_966,loan,check_limit,2024-06-25 17:31:09
user_921,card,card_select,2024-06-26 07:10:36
user_921,card,identity_verification,2024-06-26 07:10:44
user_1073,loan,click_compare,2024-06-26 07:41:21
user_1073,loan,check_limit,2024-06-26 07:41:26
user_1336,loan,click_compare,2024-06-26 08:15:20
user_1336,loan,check_limit,2024-06-26 08:15:25
user_874,insurance,event_participation,2024-06-26 09:50:28
user_831,card,card_select,2024-06-26 15:09:56
user_179,insurance,event_participation,2024-06-26 21:52:15
user_602,loan,click_compare,2024-06-26 23:32:32
user_602,loan,check_limit,2024-06-26 23:32:35
user_189,loan,click_compare,2024-06-27 00:52:20
user_189,loan,check_limit,2024-06-27 00:52:26
user_707,card,card_select,2024-06-27 01:58:05
user_707,card,identity_verification,2024-06-27 01:58:06
user_652,insurance,event_participation,2024-06-27 15:37:05
user_652,insurance,click_diagnosis,2024-06-27 15:37:10
user_716,insurance,event_participation,2024-06-27 21:27:38
user_997,loan,click_compare,2024-06-27 23:12:58
user_997,loan,check_limit,2024-06-27 23:13:06
user_1432,loan,click_compare,2024-06-28 04:35:17
user_728,card,card_select,2024-06-28 06:01:22
user_1170,loan,click_compare,2024-06-28 10:42:55
user_1170,loan,check_limit,2024-06-28 10:42:57
user_212,insurance,event_participation,2024-06-28 11:44:47
user_44,insurance,event_participation,2024-06-28 15:32:42
user_44,insurance,click_diagnosis,2024-06-28 15:32:51
user_722,loan,click_compare,2024-06-28 17:18:52
user_682,insurance,event_participation,2024-06-28 18:27:47
user_1381,card,card_select,2024-06-28 18:47:16
user_1381,card,identity_verification,2024-06-28 18:47:19
user_1239,loan,click_compare,2024-06-28 19:48:13
user_1239,loan,check_limit,2024-06-28 19:48:20
user_933,insurance,event_participation,2024-06-28 20:10:27
user_933,insurance,click_diagnosis,2024-06-28 20:10:29
user_933,insurance,identity_verification,2024-06-28 20:10:37
user_1168,insurance,event_participation,2024-06-28 21:41:42
user_1168,insurance,click_diagnosis,2024-06-28 21:41:48
user_977,loan,click_compare,2024-06-28 23:34:16
user_74,card,card_select,2024-06-29 01:28:37
user_1224,insurance,event_participation,2024-06-29 03:27:09
user_911,card,card_select,2024-06-29 14:15:55
user_911,card,identity_verification,2024-06-29 14:16:03
user_1139,insurance,event_participation,2024-06-29 15:21:53
user_1147,card,card_select,2024-06-29 16:05:51
user_1467,insurance,event_participation,2024-06-29 19:49:31
user_1467,insurance,click_diagnosis,2024-06-29 19:49:32
user_1467,insurance,identity_verification,2024-06-29 19:49:35
user_1466,insurance,event_participation,2024-06-30 07:54:56
user_1466,insurance,click_diagnosis,2024-06-30 07:55:05
user_1466,insurance,identity_verification,2024-06-30 07:55:10
user_1155,loan,click_compare,2024-06-30 11:55:33
user_1155,loan,check_limit,2024-06-30 11:55:42
user_164,insurance,event_participation,2024-06-30 13:25:27
user_164,insurance,click_diagnosis,2024-06-30 13:25:28
user_164,insurance,identity_verification,2024-06-30 13:25:31
user_1187,insurance,event_participation,2024-06-30 14:59:12
user_1187,insurance,click_diagnosis,2024-06-30 14:59:14
user_1331,card,card_select,2024-06-30 15:20:50
user_1331,card,identity_verification,2024-06-30 15:20:54
user_1117,loan,click_compare,2024-06-30 18:57:32
user_1117,loan,check_limit,2024-06-30 18:57:40
user_918,insurance,event_participation,2024-07-01 01:12:52
user_918,insurance,click_diagnosis,2024-07-01 01:13:00
user_6,loan,click_compare,2024-07-01 01:44:17
user_405,card,card_select,2024-07-01 01:49:27
user_405,card,identity_verification,2024-07-01 01:49:33
user_776,insurance,event_participation,2024-07-01 03:29:50
user_776,insurance,click_diagnosis,2024-07-01 03:29:51
user_1133,insurance,event_participation,2024-07-01 03:39:39
user_1133,insurance,click_diagnosis,2024-07-01 03:39:46
user_1133,insurance,identity_verification,2024-07-01 03:39:53
user_339,insurance,event_participation,2024-07-01 08:21:29
user_88,card,card_select,2024-07-01 11:16:29
user_88,card,identity_verification,2024-07-01 11:16:34
user_783,insurance,event_participation,2024-07-01 13:57:37
user_783,insurance,click_diagnosis,2024-07-01 13:57:45
user_783,insurance,identity_verification,2024-07-01 13:57:51
user_474,loan,click_compare,2024-07-01 19:56:59
user_474,loan,check_limit,2024-07-01 19:57:00
user_1219,loan,click_compare,2024-07-01 20:27:59
user_1219,loan,check_limit,2024-07-01 20:28:03
user_902,insurance,event_participation,2024-07-02 03:35:00
user_902,insurance,click_diagnosis,2024-07-02 03:35:02
user_902,insurance,identity_verification,2024-07-02 03:35:03
user_508,card,card_select,2024-07-02 05:11:55
user_508,card,identity_verification,2024-07-02 05:12:01
user_557,card,card_select,2024-07-02 06:56:14
user_1027,card,card_select,2024-07-02 07:39:16
user_1453,insurance,event_participation,2024-07-02 16:29:32
user_1453,insurance,click_diagnosis,2024-07-02 16:29:35
user_1453,insurance,identity_verification,2024-07-02 16:29:43
user_647,insurance,event_participation,2024-07-02 20:26:45
user_27,insurance,event_participation,2024-07-03 08:28:19
user_27,insurance,click_diagnosis,2024-07-03 08:28:20
user_27,insurance,identity_verification,2024-07-03 08:28:22
user_27,insurance,click_consult,2024-07-03 08:28:23
user_161,insurance,event_participation,2024-07-03 10:52:37
user_52,loan,click_compare,2024-07-03 14:54:19
user_52,loan,check_limit,2024-07-03 14:54:23
user_199,card,card_select,2024-07-03 15:00:59
user_199,card,identity_verification,2024-07-03 15:01:02
user_379,loan,click_compare,2024-07-03 19:07:34
user_379,loan,check_limit,2024-07-03 19:07:44
user_815,insurance,event_participation,2024-07-03 19:35:50
user_1482,loan,click_compare,2024-07-03 23:37:59
user_1482,loan,check_limit,2024-07-03 23:38:09
user_1099,loan,click_compare,2024-07-04 08:37:53
user_1099,loan,check_limit,2024-07-04 08:37:55
user_687,insurance,event_participation,2024-07-04 10:09:07
user_687,insurance,click_diagnosis,2024-07-04 10:09:09
user_263,card,card_select,2024-07-04 12:18:36
user_263,card,identity_verification,2024-07-04 12:18:44
user_976,insurance,event_participation,2024-07-04 16:20:27
user_796,insurance,event_participation,2024-07-04 16:29:58
user_796,insurance,click_diagnosis,2024-07-04 16:30:03
user_796,insurance,identity_verification,2024-07-04 16:30:08
user_400,insurance,event_participation,2024-07-04 20:22:52
user_400,insurance,click_diagnosis,2024-07-04 20:22:56
user_400,insurance,identity_verification,2024-07-04 20:22:59
user_260,insurance,event_participation,2024-07-04 23:40:11
user_260,insurance,click_diagnosis,2024-07-04 23:40:18
user_260,insurance,identity_verification,2024-07-04 23:40:21
user_781,card,card_select,2024-07-05 05:03:39
user_781,card,identity_verification,2024-07-05 05:03:42
user_556,loan,click_compare,2024-07-05 09:46:18
user_556,loan,check_limit,2024-07-05 09:46:27
user_5,loan,click_compare,2024-07-05 10:56:41
user_5,loan,check_limit,2024-07-05 10:56:42
user_1158,loan,click_compare,2024-07-05 17:58:13
user_430,loan,click_compare,2024-07-05 18:56:40
user_235,insurance,event_participation,2024-07-05 19:03:07
user_235,insurance,click_diagnosis,2024-07-05 19:03:12
user_235,insurance,identity_verification,2024-07-05 19:03:17
user_133,card,card_select,2024-07-05 19:39:23
user_514,insurance,event_participation,2024-07-05 22:19:20
user_474,card,card_select,2024-07-05 22:26:00
user_474,card,identity_verification,2024-07-05 22:26:06
user_1363,insurance,event_participation,2024-07-06 00:04:56
user_1329,card,card_select,2024-07-06 00:47:27
user_1329,card,identity_verification,2024-07-06 00:47:36
user_1506,loan,click_compare,2024-07-06 06:26:30
user_1506,loan,check_limit,2024-07-06 06:26:35
user_334,insurance,event_participation,2024-07-06 07:25:36
user_334,insurance,click_diagnosis,2024-07-06 07:25:40
user_334,insurance,identity_verification,2024-07-06 07:25:47
user_18,loan,click_compare,2024-07-06 09:30:13
user_18,loan,check_limit,2024-07-06 09:30:17
user_399,insurance,event_participation,2024-07-06 15:50:48
user_399,insurance,click_diagnosis,2024-07-06 15:50:54
user_399,insurance,identity_verification,2024-07-06 15:50:59
user_1286,card,card_select,2024-07-06 16:47:16
user_1286,card,identity_verification,2024-07-06 16:47:18
user_418,insurance,event_participation,2024-07-06 21:41:47
user_810,insurance,event_participation,2024-07-07 00:19:20
user_810,insurance,click_diagnosis,2024-07-07 00:19:24
user_810,insurance,identity_verification,2024-07-07 00:19:25
user_356,card,card_select,2024-07-07 02:51:31
user_356,card,identity_verification,2024-07-07 02:51:40
user_1245,loan,click_compare,2024-07-07 08:07:38
user_1245,loan,check_limit,2024-07-07 08:07:48
user_483,insurance,event_participation,2024-07-07 15:42:09
user_483,insurance,click_diagnosis,2024-07-07 15:42:13
user_483,insurance,identity_verification,2024-07-07 15:42:15
user_1201,card,card_select,2024-07-07 16:41:19
user_1067,card,card_select,2024-07-08 01:40:52
user_1067,card,identity_verification,2024-07-08 01:40:57
user_323,loan,click_compare,2024-07-08 01:48:45
user_91,insurance,event_participation,2024-07-08 10:16:51
user_91,insurance,click_diagnosis,2024-07-08 10:16:56
user_91,insurance,identity_verification,2024-07-08 10:17:01
user_300,loan,click_compare,2024-07-08 14:01:39
user_984,card,card_select,2024-07-08 14:39:24
user_836,loan,click_compare,2024-07-08 16:07:20
user_836,loan,check_limit,2024-07-08 16:07:28
user_1211,loan,click_compare,2024-07-08 16:14:29
user_1211,loan,check_limit,2024-07-08 16:14:36
user_995,insurance,event_participation,2024-07-08 22:04:17
user_995,insurance,click_diagnosis,2024-07-08 22:04:19
user_995,insurance,identity_verification,2024-07-08 22:04:22
user_518,card,card_select,2024-07-09 01:04:28
user_518,card,identity_verification,2024-07-09 01:04:29
user_281,loan,click_compare,2024-07-09 03:06:39
user_281,loan,check_limit,2024-07-09 03:06:44
user_1058,loan,click_compare,2024-07-09 06:34:27
user_458,loan,click_compare,2024-07-09 11:49:10
user_458,loan,check_limit,2024-07-09 11:49:11
user_1023,insurance,event_participation,2024-07-09 12:29:41
user_1023,insurance,click_diagnosis,2024-07-09 12:29:50
user_1023,insurance,identity_verification,2024-07-09 12:29:53
user_522,insurance,event_participation,2024-07-09 15:15:43
user_253,loan,click_compare,2024-07-09 15:31:46
user_1380,insurance,event_participation,2024-07-09 16:00:43
user_1380,insurance,click_diagnosis,2024-07-09 16:00:52
user_1380,insurance,identity_verification,2024-07-09 16:00:57
user_1305,insurance,event_participation,2024-07-09 18:08:58
user_704,insurance,event_participation,2024-07-10 00:22:53
user_704,insurance,click_diagnosis,2024-07-10 00:23:01
user_704,insurance,identity_verification,2024-07-10 00:23:07
user_49,loan,click_compare,2024-07-10 01:20:59
user_49,loan,check_limit,2024-07-10 01:21:03
user_1097,card,card_select,2024-07-10 04:06:23
user_1097,card,identity_verification,2024-07-10 04:06:32
user_873,card,card_select,2024-07-10 21:02:18
user_873,card,identity_verification,2024-07-10 21:02:26
user_701,loan,click_compare,2024-07-10 21:14:54
user_701,loan,check_limit,2024-07-10 21:14:58
user_701,loan,agree_terms,2024-07-10 21:15:07
user_418,loan,click_compare,2024-07-10 23:37:48
user_418,loan,check_limit,2024-07-10 23:37:52
user_1513,insurance,event_participation,2024-07-11 01:06:45
user_1513,insurance,click_diagnosis,2024-07-11 01:06:52
user_1513,insurance,identity_verification,2024-07-11 01:06:56
user_1343,insurance,event_participation,2024-07-11 03:37:50
user_1343,insurance,click_diagnosis,2024-07-11 03:37:54
user_1343,insurance,identity_verification,2024-07-11 03:38:04
user_1343,insurance,click_consult,2024-07-11 03:38:11
user_841,insurance,event_participation,2024-07-11 05:08:56
user_370,loan,click_compare,2024-07-11 05:25:15
user_370,loan,check_limit,2024-07-11 05:25:17
user_370,loan,agree_terms,2024-07-11 05:25:20
user_438,card,card_select,2024-07-11 05:38:04
user_438,card,identity_verification,2024-07-11 05:38:13
user_872,card,card_select,2024-07-11 06:32:24
user_872,card,identity_verification,2024-07-11 06:32:32
user_1382,loan,click_compare,2024-07-11 08:03:27
user_736,loan,click_compare,2024-07-11 09:49:40
user_736,loan,check_limit,2024-07-11 09:49:49
user_1235,card,card_select,2024-07-11 13:05:44
user_1235,card,identity_verification,2024-07-11 13:05:49
user_728,insurance,event_participation,2024-07-11 15:34:20
user_728,insurance,click_diagnosis,2024-07-11 15:34:24
user_728,insurance,identity_verification,2024-07-11 15:34:33
user_1400,insurance,event_participation,2024-07-11 18:57:22
user_1400,insurance,click_diagnosis,2024-07-11 18:57:24
user_1400,insurance,identity_verification,2024-07-11 18:57:33
user_362,card,card_select,2024-07-11 19:29:56
user_362,card,identity_verification,2024-07-11 19:30:04
user_1053,loan,click_compare,2024-07-12 00:20:45
user_1053,loan,check_limit,2024-07-12 00:20:52
user_860,card,card_select,2024-07-12 07:19:58
user_860,card,identity_verification,2024-07-12 07:20:07
user_946,loan,click_compare,2024-07-12 07:47:23
user_946,loan,check_limit,2024-07-12 07:47:29
user_503,insurance,event_participation,2024-07-12 10:04:07
user_503,insurance,click_diagnosis,2024-07-12 10:04:09
user_503,insurance,identity_verification,2024-07-12 10:04:13
user_503,insurance,click_consult,2024-07-12 10:04:21
user_546,insurance,event_participation,2024-07-12 13:29:06
user_546,insurance,click_diagnosis,2024-07-12 13:29:11
user_1052,loan,click_compare,2024-07-12 13:57:01
user_1052,loan,check_limit,2024-07-12 13:57:04
user_1063,insurance,event_participation,2024-07-12 15:06:11
user_1063,insurance,click_diagnosis,2024-07-12 15:06:16
user_1063,insurance,identity_verification,2024-07-12 15:06:22
user_4,insurance,event_participation,2024-07-12 17:36:16
user_4,insurance,click_diagnosis,2024-07-12 17:36:26
user_85,card,card_select,2024-07-12 18:08:52
user_85,card,identity_verification,2024-07-12 18:08:55
user_903,card,card_select,2024-07-13 00:06:15
user_903,card,identity_verification,2024-07-13 00:06:17
user_360,insurance,event_participation,2024-07-13 00:14:30
user_1403,loan,click_compare,2024-07-13 00:30:43
user_1403,loan,check_limit,2024-07-13 00:30:50
user_1081,loan,click_compare,2024-07-13 01:48:58
user_1081,loan,check_limit,2024-07-13 01:49:00
user_1475,card,card_select,2024-07-13 02:01:58
user_1475,card,identity_verification,2024-07-13 02:02:00
user_374,card,card_select,2024-07-13 05:05:23
user_374,card,identity_verification,2024-07-13 05:05:24
user_1372,insurance,event_participation,2024-07-13 09:20:06
user_1372,insurance,click_diagnosis,2024-07-13 09:20:11
user_1372,insurance,identity_verification,2024-07-13 09:20:15
user_1071,loan,click_compare,2024-07-13 09:45:11
user_1251,loan,click_compare,2024-07-13 12:25:30
user_1251,loan,check_limit,2024-07-13 12:25:38
user_1464,insurance,event_participation,2024-07-13 16:07:25
user_1464,insurance,click_diagnosis,2024-07-13 16:07:29
user_1464,insurance,identity_verification,2024-07-13 16:07:33
user_4,card,card_select,2024-07-13 18:23:17
user_4,card,identity_verification,2024-07-13 18:23:27
user_760,insurance,event_participation,2024-07-13 21:26:27
user_760,insurance,click_diagnosis,2024-07-13 21:26:32
user_948,card,card_select,2024-07-13 22:06:18
user_564,card,card_select,2024-07-13 23:35:20
user_564,card,identity_verification,2024-07-13 23:35:22
user_206,insurance,event_participation,2024-07-14 02:24:02
user_206,insurance,click_diagnosis,2024-07-14 02:24:05
user_1257,card,card_select,2024-07-14 12:04:50
user_1257,card,identity_verification,2024-07-14 12:04:55
user_1257,card,join_event,2024-07-14 12:04:58
user_921,insurance,event_participation,2024-07-14 13:30:33
user_830,insurance,event_participation,2024-07-14 15:12:57
user_830,insurance,click_diagnosis,2024-07-14 15:13:03
user_289,card,card_select,2024-07-14 15:45:19
user_289,card,identity_verification,2024-07-14 15:45:21
user_397,insurance,event_participation,2024-07-14 17:15:11
user_397,insurance,click_diagnosis,2024-07-14 17:15:17
user_397,insurance,identity_verification,2024-07-14 17:15:19
user_81,card,card_select,2024-07-14 21:29:36
user_897,card,card_select,2024-07-15 03:04:16
user_897,card,identity_verification,2024-07-15 03:04:20
user_740,loan,click_compare,2024-07-15 06:11:04
user_740,loan,check_limit,2024-07-15 06:11:12
user_1020,card,card_select,2024-07-15 07:22:49
user_1020,card,identity_verification,2024-07-15 07:22:56
user_1020,card,join_event,2024-07-15 07:23:03
user_629,card,card_select,2024-07-15 09:09:57
user_629,card,identity_verification,2024-07-15 09:10:07
user_1545,loan,click_compare,2024-07-15 10:29:53
user_1545,loan,check_limit,2024-07-15 10:29:58
user_1122,insurance,event_participation,2024-07-15 14:02:44
user_177,card,card_select,2024-07-15 19:54:10
user_177,card,identity_verification,2024-07-15 19:54:20
user_509,card,card_select,2024-07-16 02:38:05
user_509,card,identity_verification,2024-07-16 02:38:14
user_116,insurance,event_participation,2024-07-16 04:57:47
user_116,insurance,click_diagnosis,2024-07-16 04:57:55
user_116,insurance,identity_verification,2024-07-16 04:57:56
user_915,insurance,event_participation,2024-07-16 09:15:44
user_915,insurance,click_diagnosis,2024-07-16 09:15:52
user_915,insurance,identity_verification,2024-07-16 09:16:01
user_547,loan,click_compare,2024-07-16 10:21:04
user_255,card,card_select,2024-07-16 12:24:34
user_700,card,card_select,2024-07-16 12:42:07
user_700,card,identity_verification,2024-07-16 12:42:11
user_190,loan,click_compare,2024-07-16 15:56:59
user_190,loan,check_limit,2024-07-16 15:57:03
user_1281,insurance,event_participation,2024-07-16 16:12:51
user_604,card,card_select,2024-07-16 16:58:18
user_1432,card,card_select,2024-07-16 18:07:14
user_1432,card,identity_verification,2024-07-16 18:07:19
user_1093,insurance,event_participation,2024-07-16 21:06:37
user_1484,insurance,event_participation,2024-07-16 22:30:32
user_1484,insurance,click_diagnosis,2024-07-16 22:30:41
user_1484,insurance,identity_verification,2024-07-16 22:30:44
user_419,insurance,event_participation,2024-07-16 23:19:05
user_419,insurance,click_diagnosis,2024-07-16 23:19:13
user_419,insurance,identity_verification,2024-07-16 23:19:20
user_1109,loan,click_compare,2024-07-17 06:48:05
user_677,card,card_select,2024-07-17 06:52:08
user_677,card,identity_verification,2024-07-17 06:52:12
user_1142,card,card_select,2024-07-17 12:12:18
user_1128,insurance,event_participation,2024-07-17 15:49:15
user_603,loan,click_compare,2024-07-17 16:56:02
user_603,loan,check_limit,2024-07-17 16:56:12
user_1389,loan,click_compare,2024-07-17 20:53:12
user_1389,loan,check_limit,2024-07-17 20:53:18
user_1092,card,card_select,2024-07-17 21:13:38
user_1092,card,identity_verification,2024-07-17 21:13:45
user_216,insurance,event_participation,2024-07-17 23:33:38
user_216,insurance,click_diagnosis,2024-07-17 23:33:45
user_216,insurance,identity_verification,2024-07-17 23:33:54
user_331,insurance,event_participation,2024-07-18 00:06:28
user_331,insurance,click_diagnosis,2024-07-18 00:06:35
user_14,card,card_select,2024-07-18 03:23:22
user_14,card,identity_verification,2024-07-18 03:23:31
user_1240,loan,click_compare,2024-07-18 05:41:26
user_1240,loan,check_limit,2024-07-18 05:41:27
user_824,insurance,event_participation,2024-07-18 06:29:24
user_824,insurance,click_diagnosis,2024-07-18 06:29:25
user_933,card,card_select,2024-07-18 06:30:20
user_933,card,identity_verification,2024-07-18 06:30:29
user_1399,loan,click_compare,2024-07-18 08:47:47
user_919,insurance,event_participation,2024-07-18 08:48:36
user_204,loan,click_compare,2024-07-18 13:32:24
user_204,loan,check_limit,2024-07-18 13:32:27
user_669,card,card_select,2024-07-18 17:17:53
user_669,card,identity_verification,2024-07-18 17:17:57
user_851,loan,click_compare,2024-07-19 03:23:03
user_851,loan,check_limit,2024-07-19 03:23:08
user_1489,insurance,event_participation,2024-07-19 04:19:49
user_1489,insurance,click_diagnosis,2024-07-19 04:19:56
user_51,loan,click_compare,2024-07-19 06:08:47
user_195,card,card_select,2024-07-19 06:31:12
user_195,card,identity_verification,2024-07-19 06:31:20
user_299,insurance,event_participation,2024-07-19 08:26:30
user_299,insurance,click_diagnosis,2024-07-19 08:26:31
user_299,insurance,identity_verification,2024-07-19 08:26:36
user_250,card,card_select,2024-07-19 09:36:20
user_250,card,identity_verification,2024-07-19 09:36:30
user_498,card,card_select,2024-07-20 00:15:08
user_498,card,identity_verification,2024-07-20 00:15:15
user_498,card,join_event,2024-07-20 00:15:20
user_157,insurance,event_participation,2024-07-20 00:31:23
user_1218,card,card_select,2024-07-20 05:09:54
user_1218,card,identity_verification,2024-07-20 05:09:55
user_744,loan,click_compare,2024-07-20 11:43:38
user_744,loan,check_limit,2024-07-20 11:43:39
user_597,insurance,event_participation,2024-07-20 15:26:05
user_597,insurance,click_diagnosis,2024-07-20 15:26:12
user_597,insurance,identity_verification,2024-07-20 15:26:19
user_77,card,card_select,2024-07-20 15:56:35
user_77,card,identity_verification,2024-07-20 15:56:40
user_1428,card,card_select,2024-07-20 22:34:53
user_806,loan,click_compare,2024-07-21 16:43:25
user_806,loan,check_limit,2024-07-21 16:43:26
user_1102,card,card_select,2024-07-21 22:50:55
user_1102,card,identity_verification,2024-07-21 22:51:03
user_1642,card,card_select,2024-07-21 23:11:57
user_1642,card,identity_verification,2024-07-21 23:12:05
user_1447,loan,click_compare,2024-07-22 02:54:47
user_1447,loan,check_limit,2024-07-22 02:54:54
user_56,loan,click_compare,2024-07-22 07:10:12
user_56,loan,check_limit,2024-07-22 07:10:13
user_1157,loan,click_compare,2024-07-22 09:51:37
user_1157,loan,check_limit,2024-07-22 09:51:45
user_1553,card,card_select,2024-07-22 12:51:03
user_1350,insurance,event_participation,2024-07-22 13:59:32
user_1350,insurance,click_diagnosis,2024-07-22 13:59:41
user_1649,card,card_select,2024-07-22 16:34:35
user_1649,card,identity_verification,2024-07-22 16:34:41
user_283,loan,click_compare,2024-07-22 17:39:35
user_1612,loan,click_compare,2024-07-22 22:38:30
user_1271,loan,click_compare,2024-07-22 23:15:42
user_1271,loan,check_limit,2024-07-22 23:15:49
user_1012,loan,click_compare,2024-07-23 01:37:43
user_1012,loan,check_limit,2024-07-23 01:37:50
user_101,insurance,event_participation,2024-07-23 04:01:17
user_101,insurance,click_diagnosis,2024-07-23 04:01:22
user_101,insurance,identity_verification,2024-07-23 04:01:32
user_1191,insurance,event_participation,2024-07-23 15:56:10
user_1191,insurance,click_diagnosis,2024-07-23 15:56:14
user_1191,insurance,identity_verification,2024-07-23 15:56:18
user_1191,insurance,click_consult,2024-07-23 15:56:27
user_1296,card,card_select,2024-07-23 21:24:56
user_1424,loan,click_compare,2024-07-23 22:29:25
user_1424,loan,check_limit,2024-07-23 22:29:28
user_1061,loan,click_compare,2024-07-23 23:38:59
user_1061,loan,check_limit,2024-07-23 23:39:07
user_264,loan,click_compare,2024-07-24 07:04:51
user_264,loan,check_limit,2024-07-24 07:04:59
user_948,insurance,event_participation,2024-07-24 11:22:17
user_948,insurance,click_diagnosis,2024-07-24 11:22:23
user_691,card,card_select,2024-07-24 13:08:41
user_691,card,identity_verification,2024-07-24 13:08:44
user_571,loan,click_compare,2024-07-24 17:41:13
user_571,loan,check_limit,2024-07-24 17:41:21
user_571,loan,agree_terms,2024-07-24 17:41:24
user_205,card,card_select,2024-07-24 18:53:24
user_1334,insurance,event_participation,2024-07-24 21:08:44
user_127,card,card_select,2024-07-25 00:01:24
user_414,loan,click_compare,2024-07-25 04:01:48
user_414,loan,check_limit,2024-07-25 04:01:51
user_1619,loan,click_compare,2024-07-25 06:16:55
user_1619,loan,check_limit,2024-07-25 06:17:04
user_1619,loan,agree_terms,2024-07-25 06:17:05
user_939,loan,click_compare,2024-07-25 09:29:15
user_939,loan,check_limit,2024-07-25 09:29:22
user_942,loan,click_compare,2024-07-25 10:21:18
user_1604,insurance,event_participation,2024-07-25 13:24:49
user_1604,insurance,click_diagnosis,2024-07-25 13:24:54
user_1604,insurance,identity_verification,2024-07-25 13:24:59
user_779,loan,click_compare,2024-07-25 15:17:40
user_779,loan,check_limit,2024-07-25 15:17:41
user_1507,insurance,event_participation,2024-07-25 15:48:12
user_1507,insurance,click_diagnosis,2024-07-25 15:48:14
user_708,card,card_select,2024-07-25 19:05:49
user_708,card,identity_verification,2024-07-25 19:05:57
user_72,loan,click_compare,2024-07-25 19:14:48
user_72,loan,check_limit,2024-07-25 19:14:58
user_993,loan,click_compare,2024-07-25 23:56:06
user_1246,card,card_select,2024-07-26 01:06:19
user_1246,card,identity_verification,2024-07-26 01:06:22
user_1176,loan,click_compare,2024-07-26 02:13:50
user_1176,loan,check_limit,2024-07-26 02:13:56
user_1379,card,card_select,2024-07-26 04:10:10
user_347,insurance,event_participation,2024-07-26 07:04:06
user_1284,card,card_select,2024-07-26 08:12:21
user_1284,card,identity_verification,2024-07-26 08:12:28
user_662,card,card_select,2024-07-26 08:35:10
user_662,card,identity_verification,2024-07-26 08:35:15
user_170,loan,click_compare,2024-07-26 18:55:19
user_989,loan,click_compare,2024-07-26 22:52:37
user_989,loan,check_limit,2024-07-26 22:52:41
user_989,loan,agree_terms,2024-07-26 22:52:50
user_122,card,card_select,2024-07-27 03:02:26
user_122,card,identity_verification,2024-07-27 03:02:35
user_122,card,join_event,2024-07-27 03:02:38
user_1346,insurance,event_participation,2024-07-27 10:28:31
user_1346,insurance,click_diagnosis,2024-07-27 10:28:39
user_1346,insurance,identity_verification,2024-07-27 10:28:40
user_1000,loan,click_compare,2024-07-27 10:59:35
user_1000,loan,check_limit,2024-07-27 10:59:38
user_680,card,card_select,2024-07-27 12:57:57
user_680,card,identity_verification,2024-07-27 12:58:05
user_1504,loan,click_compare,2024-07-27 15:20:44
user_1504,loan,check_limit,2024-07-27 15:20:52
user_650,insurance,event_participation,2024-07-27 19:40:11
user_650,insurance,click_diagnosis,2024-07-27 19:40:21
user_650,insurance,identity_verification,2024-07-27 19:40:22
user_1497,insurance,event_participation,2024-07-27 22:24:54
user_1497,insurance,click_diagnosis,2024-07-27 22:24:59
user_1497,insurance,identity_verification,2024-07-27 22:25:06
user_1126,insurance,event_participation,2024-07-28 00:09:29
user_1084,insurance,event_participation,2024-07-28 04:36:08
user_856,card,card_select,2024-07-28 05:29:55
user_856,card,identity_verification,2024-07-28 05:29:58
user_140,loan,click_compare,2024-07-28 05:57:54
user_140,loan,check_limit,2024-07-28 05:58:02
user_467,insurance,event_participation,2024-07-28 06:30:04
user_467,insurance,click_diagnosis,2024-07-28 06:30:06
user_467,insurance,identity_verification,2024-07-28 06:30:07
user_1108,loan,click_compare,2024-07-28 09:23:31
user_1108,loan,check_limit,2024-07-28 09:23:35
user_1359,loan,click_compare,2024-07-28 10:53:28
user_1733,card,card_select,2024-07-28 14:07:05
user_1733,card,identity_verification,2024-07-28 14:07:08
user_710,insurance,event_participation,2024-07-28 15:17:51
user_710,insurance,click_diagnosis,2024-07-28 15:17:55
user_710,insurance,identity_verification,2024-07-28 15:18:01
user_35,card,card_select,2024-07-28 16:26:01
user_212,loan,click_compare,2024-07-28 17:23:51
user_28,loan,click_compare,2024-07-28 19:04:06
user_917,insurance,event_participation,2024-07-28 20:47:54
user_917,insurance,click_diagnosis,2024-07-28 20:47:56
user_917,insurance,identity_verification,2024-07-28 20:48:04
user_917,insurance,click_consult,2024-07-28 20:48:14
user_988,loan,click_compare,2024-07-28 21:35:48
user_1309,card,card_select,2024-07-28 23:22:55
user_1309,card,identity_verification,2024-07-28 23:22:56
user_1622,loan,click_compare,2024-07-28 23:40:27
user_1622,loan,check_limit,2024-07-28 23:40:33
user_1704,card,card_select,2024-07-29 03:55:59
user_1704,card,identity_verification,2024-07-29 03:56:08
user_54,loan,click_compare,2024-07-29 04:37:08
user_202,loan,click_compare,2024-07-29 06:44:18
user_202,loan,check_limit,2024-07-29 06:44:24
user_1097,loan,click_compare,2024-07-29 07:47:30
user_1097,loan,check_limit,2024-07-29 07:47:40
user_1543,card,card_select,2024-07-29 08:10:19
user_1543,card,identity_verification,2024-07-29 08:10:29
user_1543,card,join_event,2024-07-29 08:10:31
user_1740,card,card_select,2024-07-29 08:46:26
user_1740,card,identity_verification,2024-07-29 08:46:28
user_1673,loan,click_compare,2024-07-29 10:15:44
user_1673,loan,check_limit,2024-07-29 10:15:54
